"RouteID","StopID","EstimateTime","GoBack"
"16865","158930","2827","2"
"17527","179289","892","0"
"16515","131332","873","0"
"17516","178557","1400","0"
"16491","129139","3413","2"
"17911","196004","-1","2"
"16859","174840","3474","0"
"17570","181521","417","0"
"16491","129131","2771","2"
"16828","157951","-3","3"
"15181","44576","-1","2"
"16865","158948","4319","2"
"16532","133193","3201","2"
"16481","128425","590","0"
"16467","127671","-3","3"
"16774","157214","3371","2"
"16565","136036","2974","2"
"10151","34205","86","1"
"16869","159072","-1","2"
"16898","160100","-4","2"
"16966","161950","5612","2"
"16734","154450","3876","2"
"16538","133627","-1","2"
"16486","128830","550","0"
"17812","193889","-3","3"
"16406","122441","622","2"
"10453","198900","-1","2"
"17576","193258","143","0"
"16471","127873","-1","2"
"16966","196043","3129","2"
"17711","187627","-1","2"
"16939","161383","5857","2"
"16499","129576","1463","0"
"16660","147291","-1","2"
"16761","156621","4584","2"
"16490","170345","1276","1"
"16695","150399","3506","0"
"17717","188143","-1","2"
"16518","131670","221","0"
"17937","197087","1053","1"
"17968","198827","-3","3"
"16975","162202","-1","2"
"17524","179079","1000","2"
"17706","187360","3613","2"
"16620","185254","-1","2"
"16641","142650","-3","3"
"17534","179819","303","0"
"17311","170906","2969","2"
"16593","139255","-1","2"
"10329","14856","423","0"
"16592","139161","-1","2"
"17310","198233","835","0"
"10173","15024","786","1"
"17664","184751","4550","2"
"17526","179190","152","0"
"17001","162705","2373","2"
"17790","191145","2111","2"
"10196","35158","65","1"
"16535","133452","3343","2"
"17000","162647","4158","2"
"16651","143589","-1","2"
"10772","38517","175","0"
"10195","34909","-1","2"
"16123","18869","139","1"
"16491","129143","3568","2"
"16580","138055","139","0"
"10148","33978","1977","0"
"16590","138983","5012","2"
"17532","179665","239","0"
"16740","154967","162","1"
"16623","141517","898","2"
"16397","192415","941","1"
"10492","37357","924","1"
"15181","44654","-1","2"
"17916","196317","2275","0"
"17528","179475","1081","1"
"16576","137788","-1","2"
"16269","113725","-1","2"
"16543","133968","-1","2"
"16552","134296","4170","2"
"16692","150054","1377","0"
"16423","123533","585","1"
"16995","162579","2806","2"
"16552","201693","1104","1"
"10474","10525","1010","0"
"16274","198859","1688","1"
"17003","162761","738","2"
"16800","157703","-1","2"
"17526","179220","60","1"
"17714","187791","2152","2"
"16912","194504","3464","0"
"16518","131677","532","1"
"16564","194330","2482","2"
"17937","197069","-1","2"
"17500","177648","2637","2"
"16941","174942","-1","2"
"17668","184957","934","0"
"17648","184497","-3","3"
"16678","148167","-4","2"
"17007","162886","3230","2"
"16752","156524","3945","2"
"16574","190217","-1","2"
"16258","152466","1603","2"
"16761","156589","1842","2"
"16841","158233","640","0"
"17868","194656","2705","0"
"17482","176516","340","0"
"16529","132884","4525","2"
"17009","162918","4031","2"
"16425","123800","199","1"
"16900","160152","-4","2"
"16491","193201","3923","2"
"16719","152651","1930","0"
"10475","57912","4","0"
"10172","34490","-1","2"
"17966","198782","-1","2"
"10151","34193","52","0"
"10143","13807","343","0"
"16827","157945","-3","3"
"16948","161564","4140","2"
"16908","160447","-1","2"
"16733","154405","1002","2"
"16581","138151","905","1"
"10325","21054","-1","2"
"16950","161640","-1","2"
"16762","156696","-1","2"
"17513","182021","2312","2"
"17940","197308","2603","1"
"17524","179054","96","0"
"16258","152469","1727","2"
"16863","158816","3854","2"
"16685","149260","2700","2"
"17528","179402","91","0"
"17917","196372","-3","3"
"16578","137957","1892","2"
"16296","192040","234","1"
"16420","123352","-1","2"
"16972","162071","-1","2"
"16827","157944","-3","3"
"16838","158163","7426","2"
"16423","123488","-1","2"
"16867","159045","4614","2"
"16685","149279","702","0"
"16393","121990","1381","1"
"16643","191748","-1","2"
"17570","181534","385","1"
"17510","178122","-3","3"
"16632","142134","125","1"
"16948","161537","-1","2"
"17806","191533","-1","2"
"16865","158882","7218","2"
"17501","177747","918","0"
"16595","139467","529","1"
"16485","128795","130","1"
"10195","35007","522","1"
"16529","154092","2814","0"
"16515","131353","0","1"
"16672","147811","-1","2"
"17910","195975","-1","2"
"10196","138203","-1","2"
"17575","181745","383","0"
"16527","132755","-1","2"
"17718","188313","1849","2"
"16777","187329","2967","2"
"16775","188040","7956","2"
"16660","194766","-1","2"
"16730","153995","-1","2"
"16497","129499","950","1"
"17700","187087","1130","1"
"16637","142874","-1","2"
"16461","126501","447","0"
"16265","192745","1096","0"
"10474","10510","-1","2"
"17304","169429","505","1"
"16923","160996","-1","2"
"16734","154463","4470","2"
"16873","159239","-1","2"
"17482","176538","1450","0"
"17845","193146","355","1"
"16678","198159","-4","2"
"17945","199479","435","1"
"16767","156937","-1","2"
"17432","174257","2034","2"
"17692","186429","-4","2"
"16513","130919","1785","0"
"16461","126463","1617","2"
"16626","141727","3417","2"
"16490","170329","729","2"
"16739","155625","6070","2"
"17806","191549","897","0"
"16610","140594","591","1"
"16530","132937","-3","3"
"16607","140309","-1","2"
"17011","163010","4210","2"
"16762","156691","-1","2"
"10143","188517","782","0"
"16613","140796","1186","1"
"17692","186571","-1","2"
"16761","156634","5441","2"
"10329","14811","-1","2"
"16464","199681","2476","2"
"17536","179901","1326","0"
"17010","162933","674","2"
"17010","194142","129","2"
"16224","191139","681","1"
"17718","188296","1015","2"
"16577","137900","-3","3"
"10161","45810","1617","2"
"16763","156746","-3","3"
"16630","196907","2986","2"
"17528","179511","294","1"
"16532","202187","4484","2"
"16662","181168","1979","0"
"17525","179159","748","1"
"16623","183749","2556","2"
"16215","111299","6398","2"
"16224","185527","-1","2"
"16223","111609","3153","2"
"17557","201576","269","0"
"17971","198969","1007","0"
"16519","131727","2313","2"
"16223","143819","6900","2"
"17433","174293","-1","2"
"16210","185521","-1","2"
"16691","175753","609","0"
"16988","162397","389","0"
"16730","195907","-1","2"
"16863","158774","742","2"
"16610","140581","670","0"
"16464","127477","3455","2"
"17523","179015","56","1"
"16590","138915","4175","2"
"16735","154545","1189","1"
"16531","133053","-3","3"
"16734","154437","2450","2"
"16740","155037","356","0"
"17648","184501","-3","3"
"16422","187497","2266","2"
"10753","197100","2654","0"
"16974","162150","-1","2"
"10325","21108","129","0"
"16952","161652","-1","2"
"16937","161354","-1","2"
"16627","141749","-1","2"
"16551","134292","-4","2"
"16759","175314","-3","3"
"17717","188144","-1","2"
"17528","179342","1040","2"
"16497","183857","221","0"
"16529","132916","2211","0"
"17433","174298","-1","2"
"17990","199523","1884","2"
"17971","198982","1880","0"
"17775","190083","-3","3"
"17718","188329","3089","2"
"16681","148391","-1","2"
"16296","114984","-1","2"
"17910","195968","-1","2"
"17812","197394","-3","3"
"17424","173941","4630","2"
"17696","186716","-1","2"
"16975","162166","-1","2"
"18098","203076","352","2"
"10475","10426","-1","2"
"16689","187680","112","0"
"17332","171425","4244","2"
"16628","141872","5927","2"
"16770","157092","-3","3"
"17292","168735","896","1"
"16755","156022","1539","0"
"16852","158444","4072","2"
"17923","196624","-1","2"
"16847","158312","129","2"
"10163","191751","784","1"
"16748","155499","-1","2"
"16535","133439","2803","2"
"16926","161067","3547","2"
"17714","187776","5620","2"
"16694","150276","1703","0"
"17904","195772","-3","3"
"16975","162198","-1","2"
"16604","140125","463","0"
"16397","122248","372","1"
"16670","147751","1561","1"
"18098","203136","1891","2"
"16900","160182","-4","2"
"16788","157530","4679","2"
"16594","139362","80","1"
"10143","13931","277","1"
"16710","154097","-1","2"
"16753","155925","-1","2"
"16907","160354","-1","2"
"16588","138802","0","1"
"16926","161046","2186","2"
"16869","159060","-1","2"
"16770","157045","4540","2"
"16595","139476","1474","1"
"17294","173831","2058","0"
"16798","157632","1216","2"
"16466","127594","1385","0"
"16865","158923","2506","2"
"16763","156717","-3","3"
"16418","123230","278","2"
"16578","137978","-3","3"
"16948","161573","5169","2"
"16576","137765","-1","2"
"16912","194485","2626","0"
"16466","127580","2103","2"
"16923","160999","-1","2"
"16294","114846","111","0"
"16670","147722","261","0"
"16530","132944","-3","3"
"17011","162972","1809","2"
"16668","151137","1077","1"
"10732","14445","691","1"
"16272","113883","-4","2"
"17977","199176","656","2"
"16606","140221","441","0"
"16992","162480","-3","3"
"16859","174823","2341","0"
"17668","184952","200","0"
"17813","192108","-3","3"
"16420","123380","1946","1"
"15181","44606","-1","2"
"17395","194361","-3","3"
"16594","139336","536","0"
"17718","188247","-3","3"
"16861","158684","-1","2"
"16608","140436","549","1"
"10281","12763","-1","2"
"10195","35044","158","1"
"17716","188069","-1","2"
"17537","180010","-3","3"
"18068","202901","5504","0"
"17011","162979","2331","2"
"16258","113143","450","0"
"16682","148524","1833","1"
"16890","159843","2824","0"
"10195","34940","73","0"
"17679","185735","-1","2"
"16393","121999","1054","0"
"10474","10584","1","1"
"16660","147302","-1","2"
"10196","35134","208","0"
"16656","147092","-3","3"
"17003","203205","1086","2"
"16675","148098","1018","1"
"16609","140499","2330","2"
"16604","140168","-1","2"
"17941","197331","2875","2"
"17625","183909","36","0"
"16461","126551","-4","2"
"17003","162726","4029","2"
"17528","179501","2210","1"
"18078","202967","-1","2"
"16865","158941","3742","2"
"16865","158934","3124","2"
"16659","147173","157","0"
"17528","179571","114","1"
"17545","180517","-1","2"
"16519","131754","4131","2"
"17802","191300","2522","2"
"10491","37187","0","0"
"17937","197076","-1","2"
"17526","179240","396","1"
"16623","141520","1107","2"
"16479","128339","395","1"
"16538","133634","435","0"
"5413","32982","2362","2"
"16948","161545","-1","2"
"17524","179064","89","0"
"16543","133975","-1","2"
"16694","150231","1422","0"
"17791","191170","3617","2"
"16859","174820","2086","0"
"17292","168715","926","1"
"5413","32989","3260","2"
"16739","192223","-1","2"
"16595","139402","996","2"
"16944","161484","-3","3"
"16739","155705","-1","2"
"16660","147259","-1","2"
"17942","197348","-1","2"
"16485","172471","2056","2"
"16955","192034","-1","2"
"16592","139184","316","0"
"16679","148208","-4","2"
"16734","154432","1952","2"
"16397","202098","913","1"
"16950","161589","6117","2"
"17003","162723","3794","2"
"16682","148405","58","0"
"16728","198542","953","2"
"16431","198592","3248","2"
"16693","150142","791","0"
"16675","148007","148","0"
"17904","195785","-1","2"
"17711","187623","-1","2"
"16531","133142","-3","3"
"16941","199170","-3","3"
"16464","127470","2912","2"
"16485","128773","110","0"
"17000","162639","3729","2"
"16463","127451","-1","2"
"16748","155506","369","0"
"16752","187006","3800","2"
"16655","145146","415","0"
"16527","132717","-1","2"
"10731","14197","1165","1"
"17466","174984","4674","2"
"16530","177567","-3","3"
"16694","150219","249","0"
"16659","147207","286","0"
"16606","203346","1302","2"
"17360","171622","734","0"
"16591","139034","470","0"
"17524","179128","335","1"
"17696","186693","-1","2"
"16676","148123","-1","2"
"16528","174431","-1","2"
"16662","184847","2408","0"
"17868","194629","1144","0"
"16682","148454","3452","0"
"17310","193272","729","2"
"17000","162650","4269","2"
"16207","110900","790","0"
"17528","179358","673","0"
"16660","193195","-1","2"
"16608","140475","17","1"
"10151","34220","289","1"
"10173","14974","1483","0"
"16691","152569","846","1"
"17530","186983","1008","0"
"10151","34229","1034","1"
"17719","188418","-3","3"
"16513","130912","1319","0"
"16740","186615","-1","2"
"17696","186676","-1","2"
"16429","124116","345","1"
"16923","161013","-1","2"
"16538","133623","-1","2"
"17806","202596","1378","0"
"17937","197052","2023","0"
"10772","38560","1034","1"
"16474","127972","2270","2"
"18009","200093","-1","2"
"16777","157380","654","2"
"17996","199850","-3","3"
"16406","122455","1883","2"
"16710","189015","-1","2"
"16467","127641","-3","3"
"16844","158277","-3","3"
"18041","201806","2214","0"
"16777","157394","1297","2"
"17528","179460","149","1"
"16574","137539","-1","2"
"16685","149283","1102","0"
"16675","147971","665","2"
"16463","127453","-1","2"
"16606","140259","1980","0"
"16490","129101","679","1"
"16583","138486","433","0"
"16224","120510","-1","2"
"17575","203311","723","1"
"16530","132974","-3","3"
"16695","150326","2683","2"
"17524","179118","910","1"
"10731","14235","593","1"
"10492","37344","221","1"
"16950","196543","6226","2"
"16518","131622","814","2"
"16497","129469","1051","0"
"16497","129484","1735","0"
"16215","111282","4129","2"
"16497","129493","539","1"
"16579","138004","-3","3"
"16759","175311","-3","3"
"16797","157610","-1","2"
"17692","186580","-1","2"
"16607","140371","612","1"
"16974","162160","-1","2"
"16466","127571","1527","2"
"16577","137876","-3","3"
"16631","142044","6057","2"
"16594","139306","208","0"
"16431","124173","919","0"
"16296","114999","253","0"
"16976","162231","5922","2"
"16606","203340","744","2"
"16393","121955","-1","2"
"10196","35179","765","1"
"16963","199588","5769","2"
"17524","179123","1366","1"
"17536","179894","872","0"
"16662","191456","585","0"
"16602","140005","2499","0"
"17500","198554","1283","1"
"17700","187053","-1","2"
"10325","21157","251","1"
"16627","141802","-1","2"
"16655","145161","194","1"
"16761","156591","2140","2"
"16466","127565","979","2"
"16270","113726","429","2"
"18098","203083","577","0"
"16873","159266","-1","2"
"16909","160494","959","0"
"16590","138935","5403","2"
"16748","155551","1153","1"
"10196","35186","585","1"
"10148","33921","1288","0"
"16542","156355","3267","0"
"17548","180768","212","1"
"17518","178680","2251","2"
"16814","157843","-1","2"
"16689","149705","-4","2"
"16651","143581","-1","2"
"17706","187381","5192","2"
"10329","14880","91","1"
"16543","133969","-1","2"
"16529","132922","2543","0"
"16903","160233","6380","2"
"16270","113772","1060","1"
"16763","156729","-3","3"
"16948","161552","-1","2"
"16733","184207","1458","2"
"17923","196590","-1","2"
"16591","198935","-1","2"
"16692","182878","785","0"
"17517","178646","703","1"
"17790","191146","2543","2"
"16611","140626","1099","0"
"16511","130707","712","0"
"16274","113970","1437","1"
"16575","137702","-1","2"
"16740","155027","796","0"
"16573","137417","718","0"
"16669","183861","742","2"
"16761","156600","2707","2"
"17528","179378","1800","0"
"17292","199458","135","2"
"16973","162107","-1","2"
"17013","163099","1048","1"
"17718","188228","-3","3"
"16674","198916","260","1"
"17537","180004","-3","3"
"16593","139262","-1","2"
"17966","200231","-1","2"
"17923","196661","-1","2"
"17424","173887","-1","2"
"17013","163096","834","1"
"10753","130142","2969","2"
"16513","130905","858","0"
"16243","112392","66","0"
"10424","168608","1226","0"
"16790","186626","-1","2"
"16940","161388","-1","2"
"16529","177559","4014","2"
"16429","124094","735","0"
"17631","184322","-1","2"
"17711","192683","-1","2"
"16425","123740","1254","0"
"18068","202892","1167","0"
"10424","10364","440","0"
"16595","139483","200","1"
"10491","37146","-1","2"
"16511","188213","2099","1"
"16583","138508","155","1"
"17513","178328","2822","2"
"16956","161733","7387","2"
